Cytokine,Cohort 1,Cohort 2,P-Value,Sex Counts Cohort 1,Sex Counts Cohort 2,Mean Cohort 1,Mean Cohort 2,P-Value Adjusted,Significant
TNFβ.N,Taiwan,Nicaragua,6.908268359556572e-38,"{'Female': 112, 'Male': 80}",{},4.342945178152237e-11,4.342945178152238e-11,1.547452112540672e-34,True
TNFβ.N,Taiwan,Memphis,2.8232794641097367e-41,"{'Female': 112, 'Male': 80}",{},4.342945178152237e-11,4.342945178152236e-11,6.32414599960581e-38,True
TNFβ.N,Taiwan,Hopkins,3.476404420926948e-18,"{'Female': 112, 'Male': 80}","{'Female': 146, 'Male': 106}",4.342945178152237e-11,0.15585298955799334,7.787145902876364e-15,True
TNFβ.N,Taiwan,FLU09,7.425674492527639e-73,"{'Female': 112, 'Male': 80}","{'Female': 194, 'Male': 114}",4.342945178152237e-11,0.43736916477425547,1.6633510863261912e-69,True
TNFβ.N,Taiwan,,,"{'Female': 112, 'Male': 80}",{},4.342945178152237e-11,,,False
TNFβ.N,SHIVERS,PICFLU,5.424156936019726e-10,{},{},4.342945178152237e-11,0.2220402908826702,1.2150111536684186e-06,True
TNFβ.N,SHIVERS,Nicaragua,4.532239002070038e-19,{},{},4.342945178152237e-11,4.342945178152238e-11,1.0152215364636885e-15,True
TNFβ.N,SHIVERS,Memphis,3.981248033407815e-20,{},{},4.342945178152237e-11,4.342945178152236e-11,8.917995594833506e-17,True
TNFβ.N,SHIVERS,Hopkins,2.724381958974189e-09,{},"{'Female': 146, 'Male': 106}",4.342945178152237e-11,0.15585298955799334,6.1026155881021835e-06,True
TNFβ.N,SHIVERS,FLU09,3.15948647881949e-38,{},"{'Female': 194, 'Male': 114}",4.342945178152237e-11,0.43736916477425547,7.077249712555657e-35,True
TNFβ.N,SHIVERS,,,{},{},4.342945178152237e-11,,,False
TNFβ.N,PICFLU,Nicaragua,9.500399490584945e-38,{},{},0.2220402908826702,4.342945178152238e-11,2.1280894858910276e-34,True
TNFβ.N,PICFLU,Memphis,2.8504733865421543e-124,{},{},0.2220402908826702,4.342945178152236e-11,6.385060385854426e-121,True
TNFβ.N,PICFLU,Hopkins,0.010785600430888491,{},"{'Female': 146, 'Male': 106}",0.2220402908826702,0.15585298955799334,1.0,False
TNFβ.N,PICFLU,FLU09,2.6977756468298633e-15,{},"{'Female': 194, 'Male': 114}",0.2220402908826702,0.43736916477425547,6.043017448898894e-12,True
TNFβ.N,PICFLU,,,{},{},0.2220402908826702,,,False
TNFβ.N,Nicaragua,Memphis,7.4738438592408245e-261,{},{},4.342945178152238e-11,4.342945178152236e-11,1.6741410244699446e-257,True
